title,rating,id,imdbid,year
"Years Between, The",3,8354,0039112,1946
Great Expectations,2,9182,0038574,1946
She-Wolf of London,3,10597,0038934,1946
Black Narcissus,3,1211,0039192,1947
"Exile, The",1,1235,0039360,1947
Odd Man Out,2,1278,0039677,1947
Good News,2,1679,0039431,1947
"Shocking Miss Pilgrim, The",3,1681,0039819,1947
"Egg and I, The",3,2287,0039349,1947
"Paradine Case, The",2,2330,0039694,1947
"Ghost and Mrs. Muir, The",3,3047,0039420,1947
Gunfighters,2,3112,0039441,1947
Crossfire,2,4411,0039286,1947
Calendar Girl,2,5779,0039236,1947
Build My Gallows High,2,6550,0039689,1947
Nada,3,7432,0039650,1947
Fun &amp; Fancy Free,1,8053,0039404,1947
Body and Soul,3,8619,0039204,1947
Dishonored Lady,3,8646,0039324,1947
"Unfinished Dance, The",3,8729,0039938,1947
"Lady from Shanghai, The",0,8756,0040525,1947
Miracle on 34th Street,3,8989,0039628,1947
Gentleman&#39;s Agreement,1,9598,0039416,1947
"Voice of the Turtle, The",3,10350,0039969,1947
Dark Passage,2,10523,0039302,1947
Monsieur Verdoux,3,10635,0039631,1947
Red River,0,1320,0040724,1948
"Red Shoes, The",3,1229,0040725,1948
Hamlet,1,1232,0040416,1948
Bonnie Prince Charlie,2,1236,0040183,1948
Enchantment,3,1241,0040321,1948
Anna Karenina,2,1262,0040098,1948
Command Decision,0,1354,0040242,1948
Rudolph the Red-Nosed Reindeer,0,1601,0156031,1948
Easter Parade,3,1677,0040308,1948
Rope,0,2040,0040746,1948
"Snake Pit, The",3,2098,0040806,1948
Casbah,1,2256,0040214,1948
"Fuller Brush Man, The",1,2300,0040379,1948
Mr. Blandings Builds His Dream House,3,2445,0040613,1948
"Treasure of the Sierra Madre, The",0,3239,0040897,1948
I Remember Mama,3,4390,0040458,1948
Act of Violence,2,4944,0041088,1948
Call Northside 777,1,5115,0040202,1948
Joan of Arc,3,6363,0040491,1948
Bicycle Thieves,2,6517,0040522,1948
Melody Time,1,8054,0040580,1948
Macbeth,1,8264,0040558,1948
It Happened in Europe,0,8559,0039949,1948
Abbott and Costello Meet Frankenstein,3,10163,0040068,1948
"Naked City, The",1,10359,0040636,1948
Key Largo,3,10524,0040506,1948
Brighton Rock,3,10599,0039220,1948
Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,3,10667,0189219,1948
"Third Man, The",0,611,0041959,1949
"Barkleys of Broadway, The",3,1684,0041158,1949
On the Town,3,1690,0041716,1949
Adam&#39;s Rib,3,1716,0041090,1949
Pinky,3,1736,0041746,1949
Caught,3,1841,0040221,1949
"Set-Up, The",0,1986,0041859,1949
Little Women,3,2232,0041594,1949
Mighty Joe Young,0,2651,0041650,1949
"Man on the Eiffel Tower, The",2,2849,0041628,1949
Late Spring,3,3539,0041154,1949
A Letter to Three Wives,3,3967,0041587,1949
Kind Hearts and Coronets,1,4008,0041546,1949
"Fountainhead, The",1,4554,0041386,1949
"Heiress, The",3,6358,0041452,1949
I Was a Male War Bride,2,7018,0041498,1949
"Adventures of Ichabod and Mr. Toad, The",0,7059,0041094,1949
Under Capricorn,3,7341,0042004,1949
All the King&#39;s Men,1,9597,0041113,1949
Tarzan&#39;s Magic Fountain,0,9702,0041947,1949
Jour de Fete,0,9982,0040497,1949
Flame of My Love,3,10135,0042031,1949
Flamingo Road,3,10174,0041373,1949
Come to the Stable,3,10420,0041257,1949
All About Eve,3,139,0042192,1950
Sunset Blvd.,3,608,0043014,1950
Cinderella,3,1057,0042332,1950
Rashomon,0,1402,0042876,1950
Summer Stock,3,1678,0043012,1950
"Asphalt Jungle, The",1,2099,0042208,1950
Harvey,2,2596,0042546,1950
Orpheus,2,3295,0041719,1950
Born Yesterday,3,3990,0042276,1950
"Flying Saucer, The",1,4031,0042469,1950
In a Lonely Place,2,4417,0042593,1950
Odette,3,4521,0043871,1950
No Way Out,3,5232,0042792,1950
D.O.A.,1,5350,0042369,1950
Stage Fright,3,6233,0042994,1950
Scandal,3,7144,0042958,1950
Les enfants terribles,3,7836,0042436,1950
Three Secrets,3,8363,0043045,1950
Tarzan and the Slave Girl,0,9700,0043025,1950
Caged,3,10059,0042296,1950
Panic in the Streets,0,10181,0042832,1950
Gun Crazy,3,10663,0042530,1950
Winchester &#39;73,1,10799,0043137,1950
Ace In The Hole,2,871,0043338,1951
Strangers on a Train,2,1417,0044079,1951
Alice in Wonderland,3,1207,0043274,1951
"African Queen, The",0,1491,0043265,1951
"Day the Earth Stood Still, The",3,1916,0043456,1951
A Streetcar Named Desire,3,2930,0044081,1951
Show Boat,3,2977,0044030,1951
Diary of a Country Priest,1,2989,0042619,1951
An American in Paris,1,3389,0043278,1951
Early Summer,3,3222,0043313,1951
"Thing from Another World, The",1,3293,0044121,1951
Bellissima,3,3825,0043332,1951
Take Care of My Little Girl,3,4510,0044100,1951
Quo Vadis,3,5092,0043949,1951
Cause for Alarm!,3,5739,0043390,1951
Westward the Women,3,6498,0044205,1951
"Idiot, The",3,7157,0043614,1951
Surcos,3,7435,0044092,1951
Tarzan&#39;s Peril,1,9703,0043695,1951
Singin&#39; in the Rain,3,612,0045152,1952
"Magic Box, The",2,1243,0043769,1952
"Big Sky, The",0,1465,0044419,1952
Lovely to Look at,3,1689,0044855,1952
High Noon,2,2704,0044706,1952
"Quiet Man, The",1,2737,0045061,1952
Clash by Night,3,3403,0044502,1952
Forbidden Games,3,5972,0043686,1952
Limelight,1,6917,0044837,1952
"Snows of Kilimanjaro, The",1,6941,0045162,1952
Ikiru,1,7162,0044741,1952
"Bad and the Beautiful, The",2,7323,0044391,1952
Europe &#39;51,3,8241,0043511,1952
"Greatest Show on Earth, The",2,9596,0044672,1952
Tarzan&#39;s Savage Fury,0,9701,0045220,1952
Parasakthi,2,9955,0215033,1952
"Story of Robin Hood and His Merrie Men, The",3,9975,0045197,1952
"Sound Barrier, The",3,10402,0044446,1952
Ivanhoe,2,10526,0044760,1952
Julius Caesar,1,1272,0045943,1953
Peter Pan,3,1118,0046183,1953
Le Salaire de la Peur,1,1444,0046268,1953
Roman holiday,3,1554,0046250,1953
Mogambo,2,1362,0046085,1953
Tokyo Story,3,1630,0046438,1953
"Band Wagon, The",1,1692,0045537,1953
Stalag 17,0,1883,0046359,1953
"War of the Worlds, The",1,2375,0046534,1953
Calamity Jane,3,2427,0045591,1953
Gentlemen Prefer Blondes,3,2547,0045810,1953
"Cruel Sea, The",3,2553,0045659,1953
Miss Sadie Thompson,3,3124,0046076,1953
Salome,3,3125,0046269,1953
Shane,1,3303,0046303,1953
Mesa of Lost Women,1,3958,0046066,1953
From Here to Eternity,3,4071,0045793,1953
"Hitch-Hiker, The",0,4301,0045877,1953
I Confess,1,4616,0045897,1953
"Big Heat, The",3,4854,0045555,1953
How to Marry a Millionaire,3,4909,0045891,1953
Fear and Desire,0,5366,0045758,1953
Pickup on South Street,3,5736,0046187,1953
Mr. Hulot&#39;s Holiday,3,5937,0046487,1953
Ugetsu,2,5973,0046478,1953
Summer with Monika,3,5998,0046345,1953
Glen or Glenda,0,6797,0045826,1953
"Wild One, The",1,7693,0047677,1953
"Beast from 20,000 Fathoms, The",1,7900,0045546,1953
Inferno,0,8011,0045911,1953
"5,000 Fingers of Dr. T., The",0,8466,0045464,1953
It Came from Outer Space,2,8634,0045920,1953
"earrings of Madame de..., The",3,9004,0046022,1953
House of Wax,3,9290,0045888,1953
Tarzan and the She-Devil,1,9704,0046404,1953
Cat Women of the Moon,3,10171,0045609,1953
"Man Between, The",3,10654,0046031,1953
"Naked Spur, The",0,11188,0044953,1953
Phffft,2,586,0047349,1954
Touchez pas au grisbi,1,657,0046451,1954
Seven Brides for Seven Brothers,3,1351,0047472,1954
White Christmas,3,1391,0047673,1954
Johnny Guitar,2,1694,0047136,1954
On the Waterfront,0,1812,0047296,1954
20000 Leagues Under the Sea,0,1965,0046672,1954
Rear Window,3,2132,0047396,1954
Them!,1,2158,0047573,1954
Sabrina,3,2294,0047437,1954
Hobson&#39;s Choice,3,2426,0047094,1954
Knock on Wood,1,2746,0047152,1954
Dial M for Murder,0,3337,0046912,1954
Shichinin no samurai,0,3600,0047478,1954
A Star Is Born,1,3674,0047522,1954
Executive Suite,2,3925,0046963,1954
Journey to Italy,3,3954,0046511,1954
"Glenn Miller Story, The",2,3993,0047030,1954
Three Coins in the Fountain,3,4048,0047580,1954
Late Chrysanthemuns,3,4710,0046750,1954
Creature from the Black Lagoon,0,4883,0046876,1954
Attila,2,5124,0046731,1954
Salt of the Earth,3,5356,0047443,1954
Gojira,1,5505,0047034,1954
Animal Farm,0,7346,0047834,1954
Uwasa no onna,3,7580,0047638,1954
Comicos,3,7610,0045665,1954
An American in Rome,1,8109,0046705,1954
Carmen Jones,3,8441,0046828,1954
Miseria e nobilta,3,9054,0047238,1954
Jail Bait,3,9176,0047127,1954
"Caine Mutiny, The",1,9567,0046816,1954
Senso,1,10286,0047469,1954
Silver Lode,2,11187,0047495,1954
To Catch a Thief,3,782,0048728,1955
"Night of the Hunter, The",3,878,0048424,1955
Lady and the Tramp,2,1170,0048280,1955
Daddy Long Legs,3,1693,0047969,1955
Sommarnattens leende (Smiles of a Summer Night),2,1735,0048641,1955
"Ladykillers, The",3,1827,0048281,1955
Guys and Dolls,3,2115,0048140,1955
Diabolique,3,2344,0046911,1955
"Dam Busters, The",1,2552,0046889,1955
Rebel Without a Cause,1,2926,0048545,1955
"Fast and the Furious, The",3,3158,0046969,1955
"Big Combo, The",2,3339,0047878,1955
Rififi,1,3404,0048021,1955
We&#39;re No Angels,3,3739,0048801,1955
Bride of the Monster,3,4073,0047898,1955
Tarantula,0,4108,0048696,1955
Marty,3,4442,0048356,1955
Oklahoma!,3,4754,0048445,1955
"Seven Year Itch, The",1,4896,0048605,1955
Summertime,3,5165,0048673,1955
Killer&#39;s Kiss,1,5403,0048254,1955
Pather Panchali,3,5471,0048473,1955
Godzilla Raids Again,2,6055,0048127,1955
This Island Earth,0,6468,0047577,1955
"Glass Slipper, The",3,6481,0048124,1955
My Sister Eileen,3,6615,0048401,1955
"Prisoner, The",0,7262,0048512,1955
"Trouble with Harry, The",2,7360,0048750,1955
"Prodigal, The",3,7797,0048517,1955
Les grandes manoeuvres,3,7878,0048133,1955
Not as a Stranger,2,8014,0048432,1955
Le amiche,3,10340,0047821,1955
All That Heaven Allows,3,10342,0047811,1955
Lola Mont&egrave;s,3,10354,0048308,1955
Bad Day at Black Rock,0,10527,0047849,1955
Richard III,3,10662,0049674,1955
School for Love,3,10781,0048103,1955
"Man from Laramie, The",2,11179,0048342,1955
"Searchers, The",3,357,0049730,1956
"Spanish Gardener, The",2,1559,0049787,1956
"Bad Seed, The",3,1216,0048977,1956
"King and I, The",2,1092,0049408,1956
"Iron Petticoat, The",1,1545,0049369,1956
"Wrong Man, The",1,2219,0051207,1956
Forbidden Planet,0,2306,0049223,1956
Gunslinger,3,2647,0049287,1956
Invasion of the Body Snatchers,3,2698,0049366,1956
"Court Jester, The",2,2730,0049096,1956
War and Peace,3,2861,0049934,1956
Bigger Than Life,0,2904,0049010,1956
"Ten Commandments, The",2,3076,0049833,1956
...And God Created Woman,3,3409,0049189,1956
Around the World in Eighty Days,0,3981,0048960,1956
"Proud and Profane, The",3,4245,0049640,1956
Indestructible Man,1,4402,0049363,1956
Bus Stop,3,4670,0049038,1956
"Killing, The",1,5414,0049406,1956
Aparajito,3,5470,0048956,1956
Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0,5555,0049902,1956
Rodan,1,6064,0049782,1956
"Man Who Never Was, The",3,6308,0049471,1956
High Society,3,6641,0049314,1956
Calle mayor [Main Street],3,7394,0049043,1956
"Man Who Knew Too Much, The",2,7442,0049470,1956
Flowing,3,8314,0049537,1956
"Unguarded Moment, The",1,8358,0049904,1956
Eyewitness,3,8398,0049196,1956
Sissi - The Young Empress,3,8872,0049762,1956
La banda degli onesti,2,9055,0048981,1956
"Captain from Kopenick, The",1,9719,0049293,1956
Le coup du berger,3,9993,0049095,1956
Autumn Leaves,3,10346,0048967,1956
Baby Doll,3,10348,0048973,1956
Yield to the Night,3,10623,0049019,1956
Love Me Tender,2,10760,0049452,1956
Her Bridal Night,3,10780,0049483,1956
It Conquered the World,3,11091,0049370,1956
7 Men from Now,1,11190,0049743,1956
12 Angry Men,0,302,0050083,1957
"True Story of Jesse James, The",2,965,0051114,1957
Desk Set,3,993,0050307,1957
"Cranes Are Flying, The",3,1015,0050634,1957
"Incredible Shrinking Man, The",0,1291,0050539,1957
Paths of Glory,0,1274,0050825,1957
Old Yeller,1,1121,0050798,1957
Three Faces of Eve,0,1660,0051077,1957
Funny Face,3,1747,0050419,1957
Nights of Cabiria,3,1765,0050783,1957
Kanal,1,1800,0050585,1957
"Enemy Below, The",0,1989,0050356,1957
"Seventh Seal, The",1,2043,0050976,1957
Night of the Demon,3,2160,0050766,1957
Sweet Smell of Success,1,2301,0051036,1957
Fire Down Below,0,2420,0050397,1957
"Heaven Knows, Mr. Allison",0,2429,0050490,1957
Smultronst&auml;llet (Wild Strawberries),2,2520,0050986,1957
Sayonara,2,2578,0050933,1957
Tammy and the Bachelor,3,2895,0051051,1957
"Bridge on the River Kwai, The",1,2981,0050212,1957
"Prince and the Showgirl, The",3,3007,0050861,1957
An Affair to Remember,2,3429,0050105,1957
Oedipus Rex,1,3994,0050792,1957
A Face in the Crowd,1,4552,0050371,1957
Sorority Girl,3,4559,0050998,1957
Witness for the Prosecution,1,4933,0051201,1957
"Mysterians, The",3,6624,0050251,1957
Kiss Them for Me,2,7017,0050599,1957
Forty Guns,2,7136,0050407,1957
Throne of Blood,0,7165,0050613,1957
Amanecer en Puerta Oscura,3,7420,0050116,1957
El vampiro,3,8321,0051151,1957
Island in the Sun,3,8685,0050549,1957
Kronos,0,8736,0050610,1957
Danger stalks near,3,9006,0050421,1957
La Parisienne,2,10475,0051133,1957
"Guns of Fort Petticoat, The",2,10594,0050470,1957
Vertigo,1,609,0052357,1958
M&auml;dchen in Uniform,3,1572,0051964,1958
"Fabulous World of Jules Verne, The",0,1247,0052374,1958
"Vikings, The",2,1255,0052365,1958
Run Silent Run Deep,0,1363,0052151,1958
Teacher&#39;s Pet,1,1364,0052278,1958
"Fly, The",2,2281,0051622,1958
"Day the Sky Exploded, The",1,2373,0051951,1958
Dracula (Horror of Dracula),3,2476,0051554,1958
"Wild Women of Wongo, The",3,2585,0052394,1958
"Screaming Skull, The",2,2763,0052169,1958
Mon Oncle,3,2823,0050706,1958
Touch of Evil,1,3146,0052311,1958
Gigi,2,3056,0051658,1958
"Defiant Ones, The",0,3238,0051525,1958
Auntie Mame,3,3321,0051383,1958
Separate Tables,3,3926,0052182,1958
South Pacific,3,3977,0052225,1958
Indiscreet,3,4211,0051773,1958
I Bury the Living,1,4410,0051755,1958
"Inn of the Sixth Happiness, The",3,4849,0051776,1958
Cat on a Hot Tin Roof,3,6012,0051459,1958
Love Is My Profession,3,6938,0051579,1958
Blood of the Vampire,0,7054,0051422,1958
"Hidden Fortress, The",0,7135,0051808,1958
It! The Terror from Beyond Space,1,7606,0051786,1958
Brink of Life,3,8344,0052017,1958
I Want To Live!,3,8450,0051758,1958
Marjorie Morningstar,3,10341,0051911,1958
Some Came Running,2,10521,0052218,1958
"Female, The",2,10562,0051608,1958
King Creole,1,10570,0051818,1958
"Night Heaven Fell, The",3,10789,0050193,1958
"400 Blows, The",0,236,0053198,1959
Sleeping Beauty,3,474,53285,1959
Ben-Hur,3,1419,0052618,1959
Journey to the Center of the Earth,1,1256,0052948,1959
"Nun&#39;s Story, The",3,1555,0053131,1959
Darby O&#39;Gill and the Little People,3,1591,0052722,1959
Some Like It Hot,3,2023,0053291,1959
Imitation of Life,3,2095,0052918,1959
North By Northwest,1,2228,0053125,1959
"Suddenly, Last Summer",3,2645,0053318,1959
"Giant Gila Monster, The",3,2796,0052846,1959
Araya,3,3119,0051372,1959
"Tingler, The",1,3166,0053363,1959
Come Dance with Me!,3,3442,0053428,1959
Good Morning (Ohay&ocirc;),3,3525,0053134,1959
"Great War, The",1,3608,0052861,1959
Ghost of Dragstrip Hollow,3,4050,0052844,1959
A Bucket of Blood,2,4065,0052655,1959
Anatomy of a Murder,1,4199,0052561,1959
House on Haunted Hill,3,4373,0051744,1959
"Wasp Woman, The",3,4392,0054462,1959
"Bat, The",3,4523,0052602,1959
Gidget,3,6405,0052847,1959
Battle in Outer Space,1,6645,0053388,1959
Apur Sansar,0,6833,0052572,1959
Rio Bravo,1,6901,0053221,1959
Pillow Talk,3,8392,0053172,1959
"World, The Flesh and The Devil, The",0,8677,0053454,1959
Plan 9 from Outer Space,1,9161,0052077,1959
Night of the Ghouls,1,9169,0156843,1959
Sleeping Beauty,3,9209,0053285,1959
"Bridge, The",3,9379,0052654,1959
Babette Goes to War,3,10782,0052595,1959
Ballada o soldate,1,10966,0052600,1959
Ride Lonesome,0,11186,0053220,1959
On the Beach,1,11373,0053137,1959
Where the Boys Are,2,590,0054469,1960
Les yeux sans visage,3,656,0053459,1960
A bout de souffle,0,799,0053472,1960
"Magnificent Seven, The",0,1295,0054047,1960
Spartacus,2,1273,0054331,1960
Inherit the Wind,3,1712,0053946,1960
"Apartment, The",3,1995,0053604,1960
Psycho,3,2039,0054215,1960
Exodus,3,2144,0053804,1960
Let&#39;s Make Love,2,2546,0054022,1960
Late Autumn,3,2808,0053579,1960
Body in the Web,3,2950,0054333,1960
Rocco and His Brothers,2,2988,0054248,1960
Black Sunday,3,3286,0054067,1960
Testament of Orpheus,1,3294,0054377,1960
Jigoku (Hell or The Sinners of Hell),3,3328,0154683,1960
"City of the Dead, The",3,3634,0053719,1960
Zazie dans le metro,3,3827,0054494,1960
Make Mine Mink,3,4117,0054049,1960
"Truth, The",3,5122,0054452,1960
"Story of Ruth, The",3,5123,0054343,1960
"Virgin Spring, The",3,5380,0053976,1960
Wild River,3,6146,0054476,1960
La Dolce Vita,2,6080,0053779,1960
La ciociara,3,6756,0054749,1960
Peeping Tom,2,6796,0054167,1960
Le Trou,0,6854,0054407,1960
"Brides of Dracula, The",3,8275,0053677,1960
Shoot the Piano Player,2,8367,0054389,1960
School for Scoundrels,1,8566,0054279,1960
Conspiracy of Hearts,3,8992,0053732,1960
Nerve on Sunday,2,9026,0054198,1960
First Spaceship on Venus,1,9207,0053250,1960
"Time Machine, The",0,9338,0054387,1960
"Bad Sleep Well, The",1,9894,0054460,1960
Les Bonnes Femmes,3,9992,0053666,1960
Last Woman on Earth,0,10170,0054017,1960
L&#39;avventura,3,10351,0053619,1960
"World of Suzie Wong, The",2,10449,0054483,1960
G.I. Blues,2,10761,0053848,1960
Flaming Star,1,10762,0053825,1960
Heller in Pink Tights,2,10855,0053902,1960
Yojimbo,1,660,0055630,1961
"Children&#39;s Hour, The",3,833,0054743,1961
"Phantom Planet, The",0,1292,0055294,1961
Breakfast at Tiffany&#39;s,2,1191,0054698,1961
Mysterious Island,0,1257,0055207,1961
Underworld U.S.A.,3,1165,0055571,1961
One Hundred and One Dalmatians,3,1171,0055254,1961
El Cid,1,1546,0054847,1961
"Misfits, The",3,1365,0055184,1961
"Hustler, The",0,1958,0054997,1961
"One, Two, Three",3,2392,0055256,1961
West Side Story,3,2560,0055614,1961
"Beast of Yucca Flats, The",0,2797,0054673,1961
Blue Hawaii,3,3724,0054692,1961
Paris Blues,3,3909,0055278,1961
Splendor in the Grass,3,4198,0055471,1961
A Taste of Honey,3,4539,0055506,1961
"Parent Trap, The",3,4580,0055277,1961
A Raisin in the Sun,3,5485,0055353,1961
Snow White and the Three Stooges,3,5797,0055458,1961
La Notte,3,6102,0054130,1961
Mothra,0,6448,0055198,1961
A Woman Is a Woman,0,6539,0055572,1961
"Guns of Navarone, The",1,6653,0054953,1961
"Curse of the Werewolf, The",3,7344,0054777,1961
"Leon Morin, Priest",3,7798,0055082,1961
Accattone,3,7831,0054599,1961
Through a Glass Darkly,0,7968,0055499,1961
"Innocents, The",3,8019,0055018,1961
Flame in the Streets,3,8676,0054879,1961
Lola,2,9268,0055093,1961
King of Kings,3,9607,0055047,1961
"Please, Not Now!",3,10476,0054700,1961
Flower Drum Song,2,10493,0054885,1961
Why Bother to Knock,2,10670,0055621,1961
Wild in the Country,3,10766,0055623,1961
Girls of the Night,3,10919,0203040,1961
Girl with a suitcase,1,11141,0054225,1961
Victim,1,11286,0055597,1961
Jules and Jim,1,237,0055032,1962
Ivanovo detstvo,1,691,0056111,1962
Lawrence of Arabia,0,1042,0056172,1962
What Ever Happened to Baby Jane?,3,1298,0056687,1962
Lolita,3,1279,0056193,1962
To Kill a Mockingbird,3,1108,0056592,1962
"Day of the Triffids, The",3,1613,0055894,1962
"Manchurian Candidate, The",1,1954,0056218,1962
"Trial, The",1,2183,0057427,1962
"Music Man, The",3,2430,0056262,1962
Carnival of Souls,3,2591,0055830,1962
Cleo from 5 to 7,3,2609,0055852,1962
"Brain That Wouldn&#39;t Die, The",2,2762,0052646,1962
Gypsy,3,3079,0056048,1962
"Trial of Joan of Arc, The",0,3160,0059616,1962
"L-Shaped Room, The",3,3829,0057239,1962
La Jetee,0,3845,0056119,1962
